ID,适用范围,主要技术特点及应用效果,技术产品名称,修改时间,EXCHANGETIME
2143289386,适用于没有市政污水管网地区的小规模分散式生活污水处理,"该产品采用改良厌氧好氧（A/O）与垂直生态湿地工艺相结合，通过罐体特殊的结构设计，利用微孔曝气技术、
气升推流循环技术、三相分离速澄技术，使微生物有效降解有机污染物，同时通过植物根系进一步降解污染物，达
到污水处理后达标排放的目的",水魔方湿地生态净化罐,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289387,大型餐饮行业的食品清洗,"该设备采用紫外线、臭氧、活性炭联用技术，对食品清洗水进行消毒，水在回流过程中经过活性炭吸附有害物质，
清洗水循环使用，提高了水的利用率，比传统人工清洗方法可节水约 46%同时，利用循环水中的臭氧对被清洗食
材进行去除农残、灭杀菌群",高效节水食品清洗机,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289388,城镇污水处理厂深度处理、微污染废水净化处理领域,"该系统采用轻质微孔活性陶瓷颗粒作为滤料，表面孔隙率大于 80%，实现了 0.1 微米高精度过滤效果，反冲洗时，
采用压缩空气为主要动力，反洗水作为带出污物的载体，分层分区逐步清洗多台微滤罐组成成套设计，用于污水
处理终端可替代超滤膜，出水水质稳定",节能微滤罐技术与成套装备系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289389,适用于难降解工业污水的处理；对出水要求高的废水处理,"该产品主要包括活性膜生物反应器（MAC）、纳滤装置（NF）和富集再生反应器（CAR）通过 MAC 活性
生物膜降解有机物，能够实现完全的泥水分离；NF 对 MAC 出水进行深度处理，将难降解有机物截留在浓缩液中；
CAR 用于纳滤浓缩液的处理，通过吸附有特种菌的强吸附载体，使难降解物质富集到强吸附载体上，将富集液泵入
活性膜生物反应器，经过好氧微生物降解去除难降解物质",活性膜富集再生系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289390,适用于低浓度废水、循环冷却系统排污水和其它水质脱盐处理及回收利用,"该产品通过施加静电场强制离子向带有反方向电荷的电极移动，电极板间设置有两层单向离子膜，离子和其他
带电物质被正负电极分别吸附后，原水中的离子被去除成为低含盐量的净水电极吸附饱和后，正负电极相互倒换，
实现电极再生",净元电容析去离子系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289391,建筑垃圾处理,"该产品采用建筑垃圾再生技术生产透水砖，利用高强度的再生料，大比例替代天然材料，再结合与凝胶固化材
料的科学配比，通过全自动制砖生产线强压成型建筑垃圾骨料可达 80%，透水系数可达 2.1×10-2cm/s，实现了经
济效益与环境效益的双赢",再生骨料透水砖,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289392,砖混结构建筑垃圾的处理处置,"该技术能够将废弃建筑垃圾经过破碎、筛分、分选等步骤使其成为专用成品料采用的阶梯式棒条预筛分机兼
具隔粗和筛分的作用，单条生产线处置
能力高、设备总功耗低；风选设备搭配
人工分拣使成品料更纯净，可利用率更
高生产线处置能力≥ 200t/h",建筑垃圾处置及资源化利用工艺,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289393,城乡有机垃圾的处理处置,"该产品基于微生物好氧发酵发热原理，在连续式生物好氧发酵仓内通过不同控区的分级反应，将复杂有机垃圾
转化为高肥力的腐殖质，实现有机垃圾源头就地全封闭、低能耗生态处理",有机垃圾就地资源化处理与利用装备,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289394,餐厨垃圾就地或集中无害化处理处置,"采用物理杀菌粉碎脱水干燥技术替代常温常压发酵杀菌方法，无臭味异味产生进入干燥阶段后加热元件给干
燥槽夹层中的导热介质加热，同时使干燥槽内的物料在真空下干燥，当物料的温度在 55 ～ 65℃时即可沸腾蒸发，能
耗较低同时通过余热回收装置回收干燥槽排出的蒸汽的热能，达到热能循环利用",厨余垃圾资源化无害化处理,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289395,适用于餐饮业油烟净化,"前端采用湿式撞击流集烟罩对油烟中的颗粒物进行净化处理，可减少油烟颗粒对后面处理设备的影响，延长使
用寿命采用重力惯性净化技术对大颗粒油雾粒子进行物理分离，末端采用二段式高低压电场去除油雾小颗粒，活
性炭吸附挥发性有机物油烟净化效率≥ 95%，污染物排放浓度优于北京市排放标准",餐饮油烟净化设备,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289396,餐饮业油烟净化,"该技术使用紫外线灯产生 185nm 特性波长紫外线，紫外线打断有机物分子链，然后在臭氧作用下氧化为 CO2、 H2O 等产物，从而达到油烟分解目的；高强光束作用于生物体的遗传物质 DNA，使其丧失繁殖能力，起到杀菌作用
设备采用特殊石英管和耐衰减表面涂层组成的光源，使用寿命长，16000 小时内不衰减油烟净化效率为 96.8%，污
染物排放浓度优于北京市排放标准",超短紫外线油烟分解技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289397,施工工地、道路、铁路运输等场所扬尘抑制,"将腐植酸等材料经乳化、干燥等工艺加工制成可降解结壳抑尘剂，通过将该产品配制成稀释液，在裸土堆等表
面喷洒，利用抑尘剂稀释液的粘结力将表面粉尘粘结，形成一定粘结强度、韧性的固化层壳状结构，这层结构能够
有效抑制风蚀作用",新型结壳抑尘剂,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289398,餐饮业油烟净化,"前端采用机械式动态撞击拦截离心分离技术，核心为独立电机驱动的动态分离网盘，形成净化模块，对油烟等
进行拦截过滤和净化；后面再采用静电技术对油烟等污染物进行去除有效地避免了管道和风机内油垢沉淀，也减
少了静电技术的工作负载，油烟净化效率≥ 98%，污染物排放浓度优于北京市排放标准动态离心复合式油烟净化
设备具有独立的净化模块，该净化模块易拆装、易清洗",动态离心复合式油烟净化技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289399,裸露地面扬尘抑制，城市屋顶绿化，公路铁路边坡覆盖,"该产品以可降解性聚丙烯织物双向拉伸
网，辅以椰壳纤维，种植土，草籽等加工而成，
具有耐碱、耐紫外性质铺设于坡岸等裸露土
面后，可防止水土流失，提高边坡稳定性，土
壤损失小，植被生长之后进一步稳定边坡，美
化环境，取材方便；可抑制裸露地面扬尘，也
可在屋顶绿化中起到滞尘作用，屋顶绿化每平
米滞尘 400-600 克 
加厚型植被毯 - 带营养土和草籽的植被毯
分为 5 层：1、双向拉伸网；2、天然纤维（稻秸，
麦秸，椰丝等）；3、带草籽的营养土；4、专用纸或者无纺布；5、双向拉伸网",带营养土的植被毯,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289400,公共建筑内部空气净化,"利用摩擦电效应和纳米材料进行微纳米级接触起电，在微孔道内产生高强电场及表面电荷，空气流经高性能纳
米材料表面发生摩擦起电，产生高的电压和电场，在高的空间电场作用下将空气流中的颗粒物、细菌及病毒高效吸
附灭杀滤芯可清洗，可重复使用，使用寿命可达 5 年；产品安装在空调回风口处，不占用额外的空间PM2.5 净
化效率可达 99%，除菌率可达 99%，净化能效 A 级噪声 56.8 分贝",摩擦电纳米空气杀毒杀菌净化系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289401,工业厂房、仓储、车站、农业大棚、住宅及大量需要热水的企业,"该产品以合成树脂为主要原料，添加抗冲击改性剂、润滑剂等加工助剂，采用挤出工艺技术制成建筑屋面瓦
根据中空流道内部介质不同，分为液体流道瓦和空气流道瓦两种类型根据需要可在阳光直射的瓦面共挤一层太阳
能吸收涂层或反射涂层（降温瓦）；在瓦表面铺装薄膜或柔性晶硅组件，则形成光伏热水或光伏热风一体化瓦，瓦
吸收光伏组件背板温度加热流道内的介质，同时对光伏组件起到降温的作用太阳能瓦实现了建筑表皮功能化，利
用太阳能（发电、热水或热风）的同时减少辐射热对房屋室内温度的影响",建筑一体化多用途太阳能瓦,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289402,农宅等无集中供暖情况下的供暖,"系统由聚热板、循环主机和冷热末端组成在制热循环中，通过聚热板内工质的作用，聚热板表面温度始终低
于环境温度，聚热板将太阳能聚集到板面并传给板内工质，将液态工质变为气态，再通过压缩机将低品能转换为高
品能后进入冷凝器进行热交换，从而达到加热目的，气态工质在冷凝器变回液态再次回到聚热板端进行吸热，类此
循环制冷则是制热的反向循环",太阳能和空气源热能协调应用系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289403,适用于户用或集中生活热水,"该产品是在全玻璃真空太阳集热管基础上，增加了和内管外径相同的冷凝端，将由冷凝端和内管一起组成的空
腔抽成真空通过将吸气剂的蒸散方向朝向罩玻璃管的圆头内壁，玻璃管冷凝段的端头位于吸气剂镜面之上，避开
吸气剂镜面的遮挡，提高集热管的启动速度",快启动型全玻璃热管真空太阳能集热管,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289404,适用于户式空气源热泵供暖,"该产品的补热除霜控制回路包括集热换热器、电动阀、蒸发器，通过机组控制系统判断室外温度过低或者需要
除霜时，启动补热除霜回路电动阀，电动阀将压缩机产生的部分热量传递给带补热除霜回路的蒸发器，在补热状态下，
蒸发器中的补热回路为主回路周围的翅片以及空气提供热量，在除霜状态下，通过控制系统提高电动阀频率，以实
现该回路流量变大，实现除霜效果",带有补热除霜控制回路的低环境温度空气源热泵热风机,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289405,适用于各类建筑的空调、供暖和洗浴热水,"产品采用“小流量，大温差”的设计理念，
低温气态制冷剂由压缩机吸入后，经压缩机压缩
变成高温高压气态，然后进入冷凝器将热量传递
给冷却水产生高温热水，制冷剂冷凝为中温高压
液态从冷凝器出来的液态制冷剂经干燥过滤器
去除水分和杂质，流经膨胀阀节流降压后，制冷
剂变成低温低压气液两相状态进入蒸发器在蒸
发器中，低温低压制冷剂吸收循环冷水的热量不
断蒸发，到达蒸发器出口时变成低温低压的过热
干蒸气，再经由吸气管回到压缩机降温后的冷
水达到使用要求，由蒸发器冷水出口排出如此
反复循环，达到供热或制冷目的",高效地源热泵,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289406,适用于不低于 -25℃的北方地区建筑供暖,"该产品采用喷气增焓和喷液交替互补集成技术，即在冷凝器至压缩机之间并联有喷气和喷液辅助回路，辅助循
环回路中的制冷剂和主循环回路制冷剂在经济器中进行热交换后喷射到压缩机中间腔，实现准二级压缩该设计增
大冷凝器内的制冷剂流量，提高机组的制热量，同时降低压缩机排气温度，提高机组低温运行性能",低温空气源热泵系列产品,1/12/2021 00:00:00,3/6/2024 21:02:42
